,numer_sta,date,dd,ff,t,ww,rr3,rr6,rr12,rr24,hour,DATE,ff_X,ff_Y,ff_weekly,ff24,rr_weekly,rr_monthly
480,7650,20210806120000,290,3.4,302.65,0,0.0,0.0,0.0,0.0,120000,2021-08-06,1.1628684873072719,-3.194954910672089,63.006391576562805,33.00377290617922,10.3,153.3
481,7650,20210807120000,130,10.3,302.05,0,0.0,0.0,0.0,0.0,120000,2021-08-07,-6.620712379771355,7.890257764125475,50.35801585598306,21.764941517659143,10.1,153.3
482,7650,20210808120000,270,6.6,298.85,0,0.0,0.0,0.0,0.2,120000,2021-08-08,-1.2124003311558795e-15,-6.6,43.566824192443136,26.7132799493286,10.1,153.50000000000003
483,7650,20210809120000,270,5.4,303.55,0,0.0,0.0,0.0,0.0,120000,2021-08-09,-9.919639073093561e-16,-5.4,40.63952905811078,25.28622801188931,10.1,153.60000000000002
484,7650,20210810120000,250,4.5,304.25,0,0.0,0.0,0.0,0.0,120000,2021-08-10,-1.539090644965512,-4.228616793536587,50.27034373954718,21.989776987026303,10.1,153.60000000000002
485,7650,20210811120000,260,5.1,304.75,0,0.0,0.0,0.0,0.0,120000,2021-08-11,-0.8856057061013446,-5.022519540362261,53.16024465980707,25.629333739788517,0.6000000000000001,153.60000000000002
486,7650,20210812120000,260,4.8,307.05,0,0.0,0.0,0.0,0.0,120000,2021-08-12,-0.8335112528012656,-4.727077214458598,56.11737690930212,27.535626939226418,0.2,133.10000000000002
487,7650,20210813120000,280,3.2,307.75,0,0.0,0.0,0.0,0.0,120000,2021-08-13,0.555674168534176,-3.151384809639066,51.74910986326782,25.76095019473033,0.2,133.10000000000002
488,7650,20210814120000,210,6.1,308.35,0,0.0,0.0,0.0,0.0,120000,2021-08-14,-5.282754963085075,-3.0500000000000007,54.62875307816363,28.342676747575723,0.2,133.10000000000002
489,7650,20210815120000,260,2.2,306.15,0,0.0,0.0,0.0,0.0,120000,2021-08-15,-0.38202599086724676,-2.1665770566268576,57.32439536045965,35.35069611338985,0.0,133.10000000000002
490,7650,20210816120000,330,10.5,303.65,0,0.0,0.0,0.0,1.6,120000,2021-08-16,9.093266739736602,-5.250000000000004,61.47224445353676,33.00416032574864,1.6,133.9
491,7650,20210817120000,320,12.2,300.05,0,0.0,0.0,0.0,0.0,120000,2021-08-17,9.34574220605153,-7.842008838175783,77.53223297081233,36.84160602328313,1.6,134.0
492,7650,20210818120000,290,5.2,301.35,0,0.0,0.0,0.2,0.4,120000,2021-08-18,1.7785047452934748,-4.886401628086724,90.99373175222706,38.499247650224376,2.0,109.3
493,7650,20210819120000,280,3.3,302.05,0,0.0,0.0,0.2,0.2,120000,2021-08-19,0.5730389863008689,-3.2498655849402867,98.7854885335869,37.397207445134846,2.2,87.5
494,7650,20210820120000,260,3.1,303.75,0,0.0,0.0,0.0,0.0,120000,2021-08-20,-0.5383093507674841,-3.052904034337845,100.27811230085933,35.99001326054975,2.2,84.9
495,7650,20210821120000,200,6.6,301.15,0,0.0,0.0,0.0,0.0,120000,2021-08-21,-6.201971297186995,-2.257332945949413,97.44460710170327,32.84360222450186,2.2,13.0
496,7650,20210822120000,240,4.4,303.05,0,0.0,0.0,0.0,0.0,120000,2021-08-22,-2.200000000000002,-3.8105117766515293,101.45624691855426,34.47876204026325,2.2,13.0
497,7650,20210823120000,310,12.3,300.65,0,0.0,0.0,0.2,0.4,120000,2021-08-23,7.9062875991444335,-9.422346650363432,106.7278661798263,44.408148306901126,1.0,13.4
498,7650,20210824120000,250,2.9,300.25,0,0.0,0.0,0.2,0.2,120000,2021-08-24,-0.991858415644441,-2.7251086002791336,102.8441370814033,38.481643955769876,1.2000000000000002,13.6
499,7650,20210825120000,190,6.4,301.65,0,0.0,0.0,0.0,-0.1,120000,2021-08-25,-6.3027696192781315,-1.111348337068355,103.66228191991277,31.095670067553286,0.7000000000000001,13.3
500,7650,20210826120000,290,8.0,303.05,0,0.0,0.2,0.4,0.6,120000,2021-08-26,2.7361611466053457,-7.517540966287268,113.63868781329838,33.524848556355515,1.1,14.0
501,7650,20210827120000,320,10.5,299.05,0,0.0,0.0,0.0,0.0,120000,2021-08-27,8.043466652749268,-6.749269901708666,112.66700705306371,36.72823669376427,1.1,13.799999999999999
502,7650,20210828120000,290,4.5,299.65,0,0.0,0.0,0.0,0.0,120000,2021-08-28,1.539090644965507,-4.228616793536588,111.19952462153324,38.092202590076276,1.1,13.6
503,7650,20210829120000,250,5.1,299.65,0,0.0,0.0,0.0,0.0,120000,2021-08-29,-1.7443027309609134,-4.792432366008131,112.02322761652705,41.34550948418925,1.1,13.4
504,7650,20210830120000,270,6.0,299.05,0,0.0,0.0,0.0,0.0,120000,2021-08-30,-1.102182119232618e-15,-6.0,109.95977221741191,43.992577384202924,0.7000000000000001,13.4
505,7650,20191201120000,290,2.5,284.35,65,23.1,39.7,46.6,47.2,120000,2019-12-01,0.8550503583141705,-2.3492315519647713,104.54898570972794,35.71371627215066,47.7,60.6
506,7650,20191202120000,320,5.8,286.35,0,0.0,0.0,0.0,20.9,120000,2019-12-02,4.443057770090071,-3.7281681361819294,103.12261009572237,37.7110478628364,68.7,72.0
507,7650,20191203120000,240,1.3,285.85,0,0.0,-0.1,-0.1,-0.1,120000,2019-12-03,-0.6500000000000006,-1.1258330249197699,102.37026321793202,39.53890592209965,68.0,71.5
508,7650,20191204120000,110,7.4,286.75,0,0.0,0.0,0.0,0.0,120000,2019-12-04,-2.5309490606099487,6.953725393815723,96.46570777829963,24.165740511362223,68.0,71.5
509,7650,20191205120000,250,0.6,284.75,0,0.0,0.0,0.0,0.0,120000,2019-12-05,-0.20521208599540158,-0.5638155724715449,91.40841745900407,15.92608810293662,68.0,71.5
510,7650,20191206120000,270,1.5,286.25,0,0.0,0.0,-0.1,1.2,120000,2019-12-06,-2.755455298081545e-16,-1.5,93.77161648327379,13.106827437269775,69.19999999999999,72.5
511,7650,20191207120000,290,1.8,283.75,0,0.0,0.0,0.0,0.0,120000,2019-12-07,0.6156362579862028,-1.6914467174146355,98.89972342811721,10.31911294472313,69.19999999999999,72.5
512,7650,20191208120000,250,1.9,283.95,0,0.0,0.0,0.0,0.0,120000,2019-12-08,-0.6498382723187717,-1.7854159794932256,102.18434657413033,6.08704980377403,22.0,72.5
513,7650,20191209120000,290,8.5,285.95,0,0.0,0.0,0.0,0.4,120000,2019-12-09,2.90717121826818,-7.987387276680223,117.9612959376652,12.085149175572807,1.5,72.9
514,7650,20191210120000,330,10.2,283.85,0,0.0,0.0,0.0,0.0,120000,2019-12-10,8.83345911860127,-5.100000000000004,115.91423589305383,15.26667217320999,1.6,72.9
515,7650,20191211120000,250,1.5,282.25,0,0.2,0.2,0.2,0.2,120000,2019-12-11,-0.513030214988504,-1.4095389311788624,117.53701854222172,15.57924095978905,1.8,73.10000000000001
516,7650,20191212120000,290,4.7,282.75,0,0.0,0.0,0.0,0.4,120000,2019-12-12,1.6074946736306406,-4.416555317693771,126.17753977906933,27.50740088505461,2.2,73.5
517,7650,20191213120000,320,5.0,285.45,0,0.0,2.0,3.8,7.6,120000,2019-12-13,3.8302222155948895,-3.213938048432698,134.13340421271806,31.799938733528798,8.6,81.10000000000001
518,7650,20191214120000,20,2.1,287.85,0,0.0,0.0,0.2,0.6,120000,2019-12-14,1.9733545036504079,0.7182423009839043,140.91231550262762,31.071550826699212,9.2,80.1
519,7650,20191215120000,130,5.5,289.95,0,0.0,0.0,0.0,0.0,120000,2019-12-15,-3.5353318532759657,4.21324443715438,146.21237270157022,23.85781434365144,9.2,80.1
520,7650,20191216120000,130,9.1,289.95,0,0.0,0.0,0.0,0.0,120000,2019-12-16,-5.849367248147507,6.971004432382701,142.52389887078124,13.790763803456011,8.799999999999999,79.7
521,7650,20191217120000,110,10.7,291.15,0,0.0,0.0,0.0,0.0,120000,2019-12-17,-3.659615533584655,10.05471104240922,138.30960994537583,8.266142526536624,8.799999999999999,79.5
522,7650,20191218120000,90,6.9,292.75,0,0.0,0.0,0.0,0.0,120000,2019-12-18,4.225031457058369e-16,6.9,143.44604149872902,20.748419237967358,8.6,79.5
523,7650,20191219120000,130,6.9,291.35,0,0.0,0.0,0.0,0.0,120000,2019-12-19,-4.435234506837121,5.285706657520949,134.74061777563495,28.359873413953135,8.2,79.5
524,7650,20191220120000,180,10.2,289.05,61,3.9,17.2,21.2,21.4,120000,2019-12-20,-10.2,1.2491397351303002e-15,132.0206385340875,37.88349779974946,22.0,100.9
525,7650,20191221120000,270,2.6,287.35,0,0.0,0.0,4.2,5.6,120000,2019-12-21,-4.776122516674677e-16,-2.6,132.71120655062808,40.69107448552254,27.0,106.1
526,7650,20191222120000,270,12.3,287.25,0,0.0,0.0,-0.1,5.5,120000,2019-12-22,-2.2594733444268667e-15,-12.3,143.7646431710401,33.30646652237015,32.5,111.39999999999999
527,7650,20191223120000,290,7.8,286.45,0,0.0,0.0,0.0,-0.1,120000,2019-12-23,2.667757117940212,-7.329602442130087,149.85388150798278,22.58282860154682,32.4,111.4
528,7650,20191224120000,20,2.5,285.85,0,0.0,0.0,0.0,0.0,120000,2019-12-24,2.3492315519647713,0.8550503583141718,146.38722432095398,13.30606349901544,32.4,110.8
529,7650,20191225120000,310,6.3,287.55,0,0.0,0.0,0.0,0.0,120000,2019-12-25,4.049561941025197,-4.8260799916495625,149.9042325584215,15.080728589928306,32.4,110.8
530,7650,20191226120000,270,1.6,284.25,0,0.0,0.0,0.0,0.0,120000,2019-12-26,-2.9391523179536476e-16,-1.6,149.96951785146842,23.19336342379298,32.4,110.8
531,7650,20191227120000,300,7.2,286.95,0,0.0,0.0,0.0,0.0,120000,2019-12-27,3.6,-6.235382907247958,149.4457534472016,34.12527198162344,11.0,110.8
532,7650,20191228120000,250,1.7,285.65,0,0.0,0.0,0.0,0.0,120000,2019-12-28,-0.5814342436536378,-1.597477455336044,143.3183898197907,37.62706234803808,5.4,110.8
533,7650,20191229120000,270,1.8,284.45,0,0.0,0.0,0.0,0.0,120000,2019-12-29,-3.3065463576978537e-16,-1.8,143.35572379068387,36.870343543860095,-0.1,63.599999999999994
534,7650,20191230120000,260,1.5,283.35,0,0.0,0.0,0.0,0.0,120000,2019-12-30,-0.2604722665003955,-1.477211629518312,141.1285736480566,26.764456242007547,0.0,42.699999999999996
535,7650,20191231120000,270,0.9,284.55,0,0.0,0.0,0.0,0.0,120000,2019-12-31,-1.6532731788489269e-16,-0.9,136.83699323529282,19.822807913623095,0.0,42.8
536,7650,20210901120000,260,4.1,300.95,0,0.0,0.2,0.2,0.2,120000,2021-09-01,-0.7119575284344143,-4.0377117873500525,137.49917244496106,23.285877387803527,0.2,43.0
537,7650,20210902120000,120,2.8,301.55,0,-0.1,-0.1,-0.1,-0.1,120000,2021-09-02,-1.3999999999999992,2.4248711305964283,143.47704765362002,15.236619086770116,0.1,42.9
538,7650,20210903120000,110,9.1,302.05,0,0.0,0.0,0.0,0.2,120000,2021-09-03,-3.1123833042635853,8.551202849151766,128.06814417195935,5.639558160755155,0.30000000000000004,41.9
539,7650,20210904120000,260,4.1,299.55,0,0.0,0.0,0.0,15.1,120000,2021-09-04,-0.7119575284344143,-4.0377117873500525,126.63695308694108,7.362347425254658,15.4,57.0
540,7650,20210905120000,260,2.7,302.05,0,0.0,0.0,0.0,0.0,120000,2021-09-05,-0.4688500797007119,-2.6589809331329617,125.19536465854206,7.740735849278503,15.4,57.0
541,7650,20210906120000,190,5.3,301.95,0,0.0,0.0,0.0,0.0,120000,2021-09-06,-5.2194810909647025,-0.9203353416347314,120.6807552957229,12.271676008038193,15.4,56.599999999999994
542,7650,20210907120000,180,5.6,302.45,0,0.0,0.0,0.2,0.2,120000,2021-09-07,-5.6,6.858022075225178e-16,115.65218153400424,17.29682191721645,15.6,56.8
543,7650,20210908120000,160,6.7,303.75,0,0.0,0.0,0.0,0.0,120000,2021-09-08,-6.295940559265586,2.2915349602819814,110.09484596766403,23.575804633393073,15.4,56.599999999999994
544,7650,20210909120000,170,4.5,305.05,0,0.0,0.0,0.0,0.0,120000,2021-09-09,-4.431634888554937,0.7814167995011861,106.25528561129688,27.9893135915118,15.5,56.199999999999996
545,7650,20210910120000,290,3.1,293.25,61,1.4,1.6,1.8,1.8,120000,2021-09-10,1.0602624443095714,-2.9130471244363165,107.0028850298405,24.80412600200611,17.1,50.39999999999999
546,7650,20210911120000,260,4.8,300.85,0,0.0,0.0,0.0,0.8,120000,2021-09-11,-0.8335112528012656,-4.727077214458598,106.86686180647173,25.588177533735166,2.8,50.6
547,7650,20210912120000,260,3.9,302.45,0,0.0,0.0,0.0,0.0,120000,2021-09-12,-0.6772278929010282,-3.840750236747611,104.24849620148677,25.4643334978864,2.8,50.6
548,7650,20210913120000,200,5.0,301.25,0,0.0,0.0,0.2,0.2,120000,2021-09-13,-4.698463103929543,-1.7101007166283433,102.55140081004355,28.888087292836087,3.0,50.800000000000004
549,7650,20210914120000,150,8.1,301.95,0,0.0,0.0,0.0,0.0,120000,2021-09-14,-7.014805770653953,4.049999999999999,97.80962356254395,29.130332701015732,2.8,50.800000000000004
550,7650,20210915120000,130,9.9,301.35,0,0.0,0.0,0.0,-0.1,120000,2021-09-15,-6.363597335896739,7.583839986877884,90.24159956366398,29.294162349446534,2.6999999999999997,50.7
551,7650,20210916120000,200,4.5,296.55,0,-0.1,-0.1,-0.1,10.8,120000,2021-09-16,-4.228616793536588,-1.5390906449655088,88.75260204487726,27.285960514716347,13.5,61.5
552,7650,20210917120000,260,4.9,299.55,0,0.0,0.0,0.0,8.7,120000,2021-09-17,-0.8508760705679587,-4.82555798975982,89.12683108664838,24.900549314179557,20.4,48.8
553,7650,20210918120000,260,3.0,299.15,0,0.0,0.0,0.0,0.0,120000,2021-09-18,-0.520944533000791,-2.954423259036624,87.18948409727346,26.41683963151251,19.599999999999998,43.2
554,7650,20210919120000,280,8.6,295.75,0,0.0,0.0,1.0,1.0,120000,2021-09-19,1.4933743279355978,-8.46934667590499,91.02541579676107,25.68364436551411,20.599999999999998,38.7
555,7650,20210920120000,290,8.9,296.45,0,0.0,0.2,0.4,0.4,120000,2021-09-20,3.0439792755984474,-8.363264324994587,93.91916704507027,25.093501956376794,20.799999999999997,39.2
556,7650,20210921120000,280,5.3,297.55,0,0.0,0.0,0.0,0.0,120000,2021-09-21,0.9203353416347289,-5.219481090964703,92.4196585187532,23.924537573360745,20.799999999999997,39.2
557,7650,20210922120000,260,4.6,298.35,0,0.0,0.0,0.2,0.2,120000,2021-09-22,-0.7987816172678794,-4.530115663856156,94.05709926007185,29.24452556377017,21.1,39.400000000000006
558,7650,20210923120000,300,4.2,299.05,0,0.0,0.2,0.2,0.2,120000,2021-09-23,2.1,-3.637306695894642,93.27514663433583,39.55555413303412,10.5,39.6
559,7650,20210924120000,290,2.3,299.45,0,0.0,0.0,0.2,0.2,120000,2021-09-24,0.7866463296490368,-2.1612930278075893,89.78725548719304,40.63254768156276,2.0,39.800000000000004
560,7650,20210925120000,120,4.1,302.65,0,0.0,0.0,0.0,0.0,120000,2021-09-25,-2.049999999999999,3.5507041555161987,82.36489608958362,32.17146042758805,2.0,39.800000000000004
561,7650,20210926120000,80,7.8,294.55,0,23.9,24.7,25.9,25.9,120000,2021-09-26,1.3544557858020572,7.681500473495222,73.62514440083021,22.230295362375063,26.9,65.7
562,7650,20210927120000,290,3.3,296.85,0,0.2,0.2,0.2,0.4,120000,2021-09-27,1.1286664729747051,-3.100985648593498,75.03518415664836,17.060925200231516,26.9,66.10000000000001
563,7650,20210928120000,250,5.1,297.05,0,0.0,0.0,0.0,0.0,120000,2021-09-28,-1.7443027309609134,-4.792432366008131,78.64211489423829,12.326782414362132,26.9,66.10000000000001
564,7650,20210929120000,310,9.9,297.65,0,0.0,0.0,0.0,0.0,120000,2021-09-29,6.363597335896739,-7.583839986877884,86.70525406366077,16.22893578940491,26.699999999999996,65.9
565,7650,20210930120000,270,4.4,295.65,0,0.0,0.0,0.0,0.0,120000,2021-09-30,-8.082668874372531e-16,-4.4,90.10687102654713,16.48174260054743,26.499999999999996,66.0
566,7650,20210401120000,300,1.9,292.85,0,0.0,0.0,0.0,0.0,120000,2021-04-01,0.95,-1.6454482671904334,89.85719298878351,14.182333005686871,26.299999999999997,65.80000000000001
567,7650,20210402120000,290,2.8,294.55,0,0.0,0.0,0.0,0.0,120000,2021-04-02,0.9576564013118709,-2.6311393382005437,90.58558053823924,14.676901083511973,26.299999999999997,50.699999999999996
568,7650,20210403120000,270,5.2,291.45,0,0.0,0.0,0.0,0.0,120000,2021-04-03,-9.552245033349355e-16,-5.2,93.49375153835571,23.47066176785911,0.4,50.7
569,7650,20210404120000,280,5.0,290.85,0,0.0,0.0,0.0,3.0,120000,2021-04-04,0.8682408883346499,-4.924038765061041,91.45940018094029,35.321799479721875,3.0,53.7
570,7650,20210405120000,250,4.1,291.55,0,0.0,0.0,0.0,0.0,120000,2021-04-05,-1.402282587635244,-3.852739745222223,94.95404695635933,35.53857809760162,3.0,53.5
571,7650,20210406120000,310,18.0,284.05,10,0.0,0.0,0.0,0.0,120000,2021-04-06,11.570176974357707,-13.788799976141606,101.09368091435539,48.073532028676006,3.0,53.5
572,7650,20210407120000,320,15.2,283.55,0,0.0,0.0,0.0,0.0,120000,2021-04-07,11.643875535408464,-9.770371667235402,103.2605355572863,52.346461437702295,3.0,53.5
573,7650,20210408120000,250,6.4,288.55,0,0.0,0.0,0.0,0.0,120000,2021-04-08,-2.188928917284284,-6.014032773029813,107.55585982068008,52.811782076022766,3.0,51.7
574,7650,20210409120000,160,5.5,289.45,0,0.0,0.0,0.0,0.0,120000,2021-04-09,-5.168309414322496,1.8811107882911788,108.7351989015508,47.19685774868003,3.0,50.9
575,7650,20210410120000,120,6.4,288.85,0,0.0,0.0,-0.1,-0.1,120000,2021-04-10,-3.199999999999999,5.542562584220409,107.37277480585759,38.106060601674706,2.9,50.8
576,7650,20210411120000,150,7.6,288.65,0,0.0,0.0,0.0,16.7,120000,2021-04-11,-6.581793068761734,3.7999999999999994,110.59958723180617,27.6864429432933,16.599999999999998,67.3
577,7650,20210412120000,330,17.2,285.45,0,0.0,0.0,0.8,7.2,120000,2021-04-12,14.89563694509234,-8.600000000000007,123.95141696385882,36.49248147465341,23.799999999999997,74.5
578,7650,20210413120000,330,8.9,288.65,0,0.0,0.0,0.0,0.0,120000,2021-04-13,7.707626093681502,-4.450000000000004,134.2449069954209,42.52498714238261,23.799999999999997,74.60000000000001
579,7650,20210414120000,280,3.9,289.35,0,0.0,0.0,0.0,0.0,120000,2021-04-14,0.6772278929010269,-3.8407502367476116,142.98992052560703,27.86546596762169,23.799999999999997,63.800000000000004
580,7650,20210415120000,260,4.4,288.15,0,0.0,0.0,0.0,0.0,120000,2021-04-15,-0.7640519817344935,-4.333154113253715,147.1633826796716,16.892991310759545,23.799999999999997,55.1
581,7650,20210416120000,250,4.9,287.35,0,0.0,0.0,0.0,0.0,120000,2021-04-16,-1.6758987022957799,-4.6044938418509505,149.15111975244184,15.747864747540387,23.799999999999997,55.1
582,7650,20210417120000,270,2.1,282.85,0,-0.1,4.2,10.7,10.7,120000,2021-04-17,-3.8576374173141627e-16,-2.1,138.95121798377957,21.627047288068862,34.599999999999994,64.8
583,7650,20210418120000,260,2.4,289.55,0,0.0,0.0,0.0,0.2,120000,2021-04-18,-0.4167556264006328,-2.363538607229299,134.006165507952,29.89018978704422,18.099999999999998,64.60000000000001
584,7650,20210419120000,280,3.6,289.15,0,0.0,0.0,0.0,0.0,120000,2021-04-19,0.6251334396009479,-3.5453079108439494,138.4470953042994,39.84991946154405,10.899999999999999,64.60000000000001
585,7650,20210420120000,250,3.9,291.45,0,0.0,0.0,0.0,0.0,120000,2021-04-20,-1.3338785589701103,-3.664801221065042,137.55542296204266,29.30110748762596,10.899999999999999,64.4
586,7650,20210421120000,110,5.8,287.35,0,0.0,0.0,0.0,0.0,120000,2021-04-21,-1.9837168312888784,5.450217200558269,130.68344834789687,19.616454777860895,10.899999999999999,64.2
587,7650,20210422120000,250,4.5,292.45,0,0.0,0.0,0.0,0.0,120000,2021-04-22,-1.539090644965512,-4.228616793536587,129.2470507681949,20.644701442514286,10.899999999999999,64.0
588,7650,20210423120000,190,5.1,294.65,0,0.0,0.0,0.0,0.0,120000,2021-04-23,-5.022519540362261,-0.8856057061013454,129.19263374761584,19.567837095857346,10.899999999999999,64.0
589,7650,20210424120000,190,5.8,295.05,0,0.0,0.0,0.0,0.0,120000,2021-04-24,-5.711884967470806,-1.0071594304681968,129.47280343565888,19.72364686908437,0.2,38.1
590,7650,20210425120000,200,5.0,293.25,0,0.0,0.0,0.0,0.0,120000,2021-04-25,-4.698463103929543,-1.7101007166283433,130.6910435369237,23.370356696804375,0.0,37.7
591,7650,20210426120000,240,3.2,295.05,0,0.0,0.0,-0.1,-0.1,120000,2021-04-26,-1.6000000000000014,-2.771281292110203,132.89543296414138,24.59696783998324,-0.1,37.6
592,7650,20210427120000,140,4.2,291.75,0,0.0,0.0,0.0,2.8,120000,2021-04-27,-3.2173866610997073,2.6997079606834657,127.05314540568823,25.84151641810397,2.6999999999999997,40.4
593,7650,20210428120000,150,3.6,289.35,0,0.0,0.8,6.4,7.2,120000,2021-04-28,-3.1176914536239795,1.7999999999999998,128.14011075926206,26.898676664108418,9.9,47.6
594,7650,20210429120000,340,2.3,290.95,0,0.4,18.0,19.4,19.4,120000,2021-04-29,2.1612930278075893,-0.7866463296490376,135.7727652077192,23.76629626477759,29.299999999999997,67.0
595,7650,20210430120000,170,4.5,289.75,51,1.6,4.8,4.8,5.0,120000,2021-04-30,-4.431634888554937,0.7814167995011861,132.04503280248127,25.707099114505187,34.3,72.0
596,7650,20180101120000,280,5.7,285.25,0,0.0,0.0,0.4,0.4,120000,2018-01-01,0.9897946127015008,-5.613404192169586,134.51577557668048,20.708390957506282,34.699999999999996,72.4
597,7650,20180102120000,310,6.1,285.65,0,0.0,0.0,0.0,-0.1,120000,2018-01-02,3.921004419087889,-4.672871103025766,136.18234180238963,14.331780522581909,34.599999999999994,69.3
598,7650,20180103120000,270,4.9,289.05,0,0.0,0.0,0.0,0.0,120000,2018-01-03,-9.001153973733046e-16,-4.9,140.12007601107473,14.466771733616605,34.699999999999996,69.3
599,7650,20180104120000,260,10.1,289.95,0,0.0,0.0,0.0,-0.1,120000,2018-01-04,-1.7538465944359962,-9.9465583054233,151.74016850624338,21.345432828603293,31.799999999999997,69.2
600,7650,20180106120000,130,8.4,289.15,0,0.0,0.0,0.0,0.0,120000,2018-01-06,-5.39941592136693,6.434773322199416,146.21602377825383,18.545772772860392,24.599999999999994,69.2
601,7650,20180107120000,90,11.3,291.85,0,0.0,0.0,0.0,0.0,120000,2018-01-07,6.919254415182546e-16,11.3,132.22554288359055,8.670300575489627,5.199999999999997,69.2
602,7650,20180108120000,90,10.4,290.25,0,0.0,0.0,0.0,0.0,120000,2018-01-08,6.368163355566237e-16,10.4,117.12056321330701,7.671856076096217,0.19999999999999646,69.2
603,7650,20180109120000,170,6.5,286.65,0,0.0,0.0,1.8,7.0,120000,2018-01-09,-6.401250394579353,1.1287131548350466,113.1577221648583,9.579983444684105,6.799999999999996,76.3
604,7650,20180110120000,10,1.4,287.05,0,0.0,0.0,0.0,0.0,120000,2018-01-10,1.378730854217091,0.24310744873370244,110.2161376877078,12.957037042996715,6.899999999999996,59.6
605,7650,20180111120000,310,7.3,284.85,0,0.0,0.0,0.0,0.0,120000,2018-01-11,4.692349550711737,-5.59212443476854,118.8076882635811,11.757073417019114,6.899999999999996,52.4
606,7650,20180112120000,260,1.0,284.95,0,0.0,0.0,0.0,0.0,120000,2018-01-12,-0.17364817766693033,-0.984807753012208,127.33106461613575,15.072884903974865,6.9999999999999964,52.4
607,7650,20180113120000,170,4.5,286.55,0,0.0,0.0,0.0,0.0,120000,2018-01-13,-4.431634888554937,0.7814167995011861,125.0074320401243,25.865512989068215,6.9999999999999964,52.4
608,7650,20180114120000,60,6.5,285.35,0,0.0,0.0,0.0,0.0,120000,2018-01-14,3.250000000000001,5.629165124598851,114.70096922627617,22.967396968203428,6.9999999999999964,52.4
609,7650,20180115120000,260,1.9,284.05,0,0.0,-0.1,-0.1,1.0,120000,2018-01-15,-0.3299315375671676,-1.8711347307231951,113.62975677712252,9.940777877577194,7.9999999999999964,53.4
610,7650,20180116120000,260,9.3,288.75,0,0.0,0.0,0.2,0.2,120000,2018-01-16,-1.6149280523024523,-9.158712103013535,114.1877791784728,10.473659503665429,1.1999999999999964,42.9
611,7650,20180117120000,310,12.8,285.65,0,0.0,-0.1,-0.1,-0.1,120000,2018-01-17,8.227681403987702,-9.805368871922921,115.89021083922205,23.49219494684644,1.0999999999999965,42.599999999999994
612,7650,20180118120000,270,5.9,285.95,0,0.0,0.0,0.0,0.0,120000,2018-01-18,-1.0838124172454077e-15,-5.9,116.50609607793535,28.569853035681962,1.0999999999999965,42.599999999999994
613,7650,20180119120000,310,8.8,287.15,0,0.0,0.0,0.0,0.0,120000,2018-01-19,5.656530965241546,-6.741191099447008,119.29447069516421,29.981002699396868,1.0999999999999965,42.599999999999994
614,7650,20180120120000,0,0.0,282.65,0,0.0,0.0,0.0,0.0,120000,2018-01-20,0.0,0.0,115.4484437830516,29.1253733144737,1.0999999999999965,42.599999999999994
615,7650,20180121120000,320,13.2,288.15,0,0.0,0.0,0.0,-0.1,120000,2018-01-21,10.111786649170508,-8.484796447862323,122.99883262588743,44.2737467461617,0.9999999999999964,42.5
616,7650,20180122120000,280,10.3,289.35,0,0.0,0.0,0.0,0.0,120000,2018-01-22,1.7885762299693788,-10.143519856025744,137.15685523899072,57.29951319987908,-3.552713678800501e-15,42.5
617,7650,20180123120000,330,9.8,287.35,0,0.0,0.0,0.0,0.0,120000,2018-01-23,8.487048957087497,-4.900000000000005,150.902034303455,64.07942236868334,-0.20000000000000356,42.5
618,7650,20180124120000,130,4.4,287.95,0,0.0,0.0,0.0,0.0,120000,2018-01-24,-2.828265482620773,3.370595549723504,143.75753255074864,52.951010792175516,-0.10000000000000356,42.5
619,7650,20180125120000,130,9.0,288.75,0,0.0,0.0,0.0,0.0,120000,2018-01-25,-5.785088487178854,6.894399988070803,131.5158042048935,31.222894837132856,-0.10000000000000356,42.6
620,7650,20180126120000,120,6.0,284.55,61,10.3,12.9,12.9,12.9,120000,2018-01-26,-2.9999999999999987,5.196152422706633,117.43400386988026,20.67678416526308,12.799999999999997,52.7
621,7650,20180127120000,350,6.2,283.95,63,10.3,10.5,10.7,64.2,120000,2018-01-27,6.105808068675689,-1.076618701534974,115.0882919281716,17.464800364434097,77.0,109.7
622,7650,20180128120000,250,0.9,284.35,0,0.0,-0.1,-0.1,-0.1,120000,2018-01-28,-0.3078181289931024,-0.8457233587073174,114.07872804438793,17.667339793182954,77.0,90.20000000000002
623,7650,20180129120000,270,1.5,285.85,0,0.0,0.0,0.0,0.0,120000,2018-01-29,-2.755455298081545e-16,-1.5,112.80211691871827,5.377939711830907,77.0,85.20000000000002
624,7650,20180130120000,270,3.9,284.85,0,0.0,0.0,0.0,0.0,120000,2018-01-30,-7.164183775012015e-16,-3.9,111.52027062780873,4.198543081659556,77.0,84.80000000000001
625,7650,20210501120000,150,0.7,288.25,61,5.9,7.3,7.3,7.5,120000,2021-05-01,-0.6062177826491071,0.3499999999999999,106.07531068824326,10.644084676021464,84.5,92.4
626,7650,20210502120000,310,8.9,291.05,0,0.0,0.0,0.0,19.3,120000,2021-05-02,5.7208097262102,-6.817795543758906,110.35081443346279,2.7230163384241584,103.8,111.7
627,7650,20210503120000,300,3.9,292.25,0,0.0,0.0,0.0,0.0,120000,2021-05-03,1.95,-3.3774990747593105,98.33068627641796,15.510865762317469,90.9,111.80000000000001
